I_D	TSEVENT_ID	YEAR	MONTH	DAY	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
9188	2439	2004	12	26		MALDIVES		GEMENDHOO, DHAALU	2.798	73.026	60	2536			3.09		5												
9189	2439	2004	12	26		MALDIVES		GEMENDHOO, DHAALU	2.799	73.026	60	2536			2.74		5												
9190	2439	2004	12	26		MALDIVES		GEMENDHOO, DHAALU	2.798	73.026	60	2536			3.17		5												
9191	2439	2004	12	26		MALDIVES		FANADHOO, LAAMU	1.835	73.505	60	2489			3.22		5												
9192	2439	2004	12	26		MALDIVES		FANADHOO, LAAMU	1.835	73.505	60	2489			4.43		5												
9193	2439	2004	12	26		MALDIVES		FANADHOO, LAAMU	1.836	73.503	60	2489			1.93		5												
9194	2439	2004	12	26		MALDIVES		FANADHOO, LAAMU	1.849	73.511	60	2488			3.03		5												
9195	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.941	73.54	60	2484			1.73		5												
9196	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.942	73.54	60	2484			2.75		5												
9197	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.942	73.542	60	2484			2.6		5												
9198	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.933	73.552	60	2483			2.31		5												
9199	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.932	73.551	60	2483			2.71		5												
9200	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.923	73.55	60	2483			2.1		5												
9201	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.921	73.549	60	2483			2.41		5												
9202	2439	2004	12	26		MALDIVES		GAN, LAAMU	1.898	73.537	60	2485			2.08		5												
9203	2439	2004	12	26		MALDIVES		MANNDHOO, LAAMU	1.876	73.526	60	2486			1.4		5												
9204	2439	2004	12	26		MALDIVES		KADDHOO, LAAMU	1.858	73.519	60	2487			1.28		5												
9205	2439	2004	12	26		MALDIVES		GAN, SEENU	.69	73.157	60	2540			1.79		5												
9206	2439	2004	12	26		MALDIVES		GAN, SEENU	.687	73.15	60	2540			2.07		5												
9207	2439	2004	12	26		MALDIVES		GAN, SEENU	.687	73.144	60	2541			1.89		5												
9208	2439	2004	12	26		MALDIVES		FEYDHOO, SEENU	.681	73.144	60	2541			1.62		5												
9209	2439	2004	12	26		MALDIVES		MARADHOO, SEENU	.672	73.126	60	2543			1.65		5												
9210	2439	2004	12	26		MALDIVES		MARADHOO, SEENU	.665	73.12	60	2544			1.65		5												
9211	2439	2004	12	26		MALDIVES		MARADHOO, SEENU	.661	73.116	60	2544			1.94		5												
9212	2439	2004	12	26		MALDIVES		MARADHOO, SEENU	.661	73.116	60	2544			1.98		5												
9213	2439	2004	12	26		MALDIVES		HITHADHOO, SEENU	.651	73.108	60	2546			1.3		5												
9214	2439	2004	12	26		MALDIVES		HITHADHOO, SEENU	.629	73.11	60	2546			1.95		5												
9215	2439	2004	12	26		MALDIVES		HITHADHOO, SEENU	.607	73.093	60	2548			1.31		5												
9216	2439	2004	12	26		MALDIVES		HANIMAADHOO, HAA DHAALU	6.764	73.18	60	2541			1.57		5												
9217	2439	2004	12	26		INDONESIA	ACEH	RHITING, ACEH, SUMATRA	5.429	95.234	60	245			48.86	70	5												
9218	2439	2004	12	26		INDONESIA	ACEH	LEPUNG, ACEH, SUMATRA	5.396	95.261	60	241			18.7		5												
9219	2439	2004	12	26		INDONESIA	ACEH	LEPUNG, ACEH, SUMATRA	5.395	95.256	60	241			21.39	340	5												
9220	2439	2004	12	26		INDONESIA	ACEH	LEPUNG, ACEH, SUMATRA	5.395	95.256	60	241			17.59	350	5												
9319	2439	2004	12	26		SRI LANKA		WALIGAMA	5.964	80.421	60	1736			4.86		5												
9320	2439	2004	12	26		SRI LANKA		KOGGALA AIRPORT	5.992	80.319	60	1748			9.34		5												
9321	2439	2004	12	26		SRI LANKA		GALLE PORT SOUTH BEACH	6.034	80.237	60	1757			4.79		5												
9322	2439	2004	12	26		SRI LANKA		GALLE PORT	6.033	80.233	60	1758			6.03		5												
9323	2439	2004	12	26		SRI LANKA		GALLE PORT NORTH BEACH	6.037	80.224	60	1759			4.71		5												
9324	2439	2004	12	26		SRI LANKA		GALLE FORT	6.028	80.219	60	1759			4.89		5												
9325	2439	2004	12	26		SRI LANKA		GALLE CITY OFFICE	6.034	80.215	60	1760			3.93		5												
9326	2439	2004	12	26		SRI LANKA		DODANDUWA	6.104	80.126	60	1771			3.98		5												
9327	2439	2004	12	26		SRI LANKA		HIKKADUWA FISHERY HARBOR	6.142	80.099	60	1774			4.73		5												
9328	2439	2004	12	26		SRI LANKA		KAHAWA	6.165	80.09	60	1776			10.04		5												
9329	2439	2004	12	26		SRI LANKA		AMBALAGODA BEACH	6.229	80.053	60	1781			4.72		5												
9330	2439	2004	12	26		SRI LANKA		BERUWALA FISHERY PORT	6.472	79.979	60	1794			2.35		5												
9331	2439	2004	12	26		SRI LANKA		BERUWALA FISHERY PORT NORTH BEACH	6.479	79.983	60	1793			4.82		5												
9332	2439	2004	12	26		SRI LANKA		PAIYAGALA STATION	6.522	79.978	60	1795			5.95		5												
9333	2439	2004	12	26		SRI LANKA		PANADURA FISHERY PORT 	6.717	79.902	60	1807			5.59		5												
9334	2439	2004	12	26		SRI LANKA		MORATUWA BEACH	6.755	79.89	60	1809			4.4		5												
9335	2439	2004	12	26		SRI LANKA		MORATUWA BEACH	6.756	79.89	60	1809			3.8		5												
9304	2439	2004	12	26		AUSTRALIA		DELAMBRE IS., DAMPIER ARCHIPELAGO	-20.45	117.08	60	3515			.3		1												
9370	2439	2004	12	26		INDONESIA		ALL OF INDONESIA			60				50.9		5			167540	4			4451.6	4			141000	4
9371	2439	2004	12	26		INDIA		ALL OF INDIA			60				12		5			16269	4			1022.8	4			235377	4
9372	2439	2004	12	26		MALDIVES		ALL OF MALDIVES			60				4.43		5			108	3			470.1	4			8074	4
7120	2439	2004	12	26		NEW ZEALAND		BLUFF HARBOR	-46.589	168.329	81	8957	18	24	.22		2	37											
9336	2439	2004	12	26		OMAN		SALALAH	17	54	60	4814	7	9	1.31		2		R										
9548	2439	2004	12	26		MALAYSIA		MUARA SUNGAI PULAU BETONG, PENANG	5.28	100.239	60	533			2.7	100	4												
9549	2439	2004	12	26		MALAYSIA		PENANG ISLAND	5.326	100.196	60	531			1.4	50	10												
9550	2439	2004	12	26		MALAYSIA		PENANG ISLAND	5.338	100.195	60	531			2.6	3000	4												
9551	2439	2004	12	26		MALAYSIA		TANJUNG BUNGAH, PENANG IS.	5.467	100.277	60	546			2.5		4												1
9552	2439	2004	12	26		MALAYSIA		MIAMI BEACH, PENANG IS.	5.476	100.266	60	545			3	10	4			23	1								
9553	2439	2004	12	26		MALAYSIA		GURNEY DRIVE, PENANG IS.	5.439	100.308	60	547			2.5	200	4												
9554	2439	2004	12	26		MALAYSIA		MAINLAND	5.575	100.338	60	557			1		4												
9555	2439	2004	12	26		MALAYSIA		KAMPUNG TEPI SUNGAI	5.58	100.338	60	557			3	400	4			11	1						1		
9484	2439	2004	12	26		INDIA	ORISSA	PARADIP, ORISSA	20.26	86.7	60	2130	2	28	1.59		2		R										
7293	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.466	95.242	60	249			27.66		5												
7294	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.46	95.246	60	248			21.97		5												
7295	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.453	95.245	60	247			18.46		5												
7296	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.462	95.243	60	248			23.83		5												
7297	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.496	95.229	60	252			29.68		4												
7298	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.492	95.231	60	252			17.48		4												
7299	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.485	95.228	60	251			32.72		4												
7068	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH WEST COAST, SUMATRA	5.443	95.24	60	246			20		5												
7069	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH WEST COAST, SUMATRA	5.443	95.242	60	246			27.9		5												
7071	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH EAST COAST, SUMATRA	5.584	95.352	60	258			7.23		5												
7073	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH, SUMATRA	5.595	95.527	60	256			5.92		5												
7074	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH, SUMATRA	5.596	95.526	60	256			5.1		5												
7075	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.384	95.968	60	230			4.82		5												
7076	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.385	95.966	60	230			4.25		5												
7077	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH, SUMATRA	5.559	95.284	60	257			12.2		5												
7078	2439	2004	12	26		INDONESIA	ACEH	BANDA ACEH, SUMATRA	5.537	95.291	60	255			9		5												
7079	2439	2004	12	26		USA	NJ	ATLANTIC CITY, NJ	39.35	-74.417	75	15172	31	48	.11		2												
9373	2439	2004	12	26		SEYCHELLES		ALL OF SEYCHELLES			60						1			2	1			31	4		3		
9374	2439	2004	12	26		SOMALIA		ALL OF SOMALIA			60				9.52		5			289	3			100	4				1
9387	2439	2004	12	26		USA TERRITORY	VI	ST. CROIX:  LIMETREE	17.697	-64.753	74	16860	28	18	.02		2												
9388	2439	2004	12	26		USA TERRITORY	PR	PUNTA GUAYANILLA	17.977	-66.762	74	16981	28	48	.02		2												
9389	2439	2004	12	26		USA TERRITORY	PR	ISLA DE MAGUEYES	17.9688545	-67.0440663	74	17001	28	0	.04		2												
9390	2439	2004	12	26		USA TERRITORY	PR	SAN JUAN	18.462	-66.117	74	16895	27	48	.02		2												
9556	2439	2004	12	26		MALAYSIA		KAMPUNG PAYA	5.611	100.341	60	559			2.5	70	4												
9557	2439	2004	12	26		MALAYSIA		KAMPUNG PAYA	5.599	100.341	60	559			2.5	150	4												
9558	2439	2004	12	26		MALAYSIA		SUNGAI CHENANG, LANGKAWI	6.304	99.721	60	542				500	4												
9559	2439	2004	12	26		MALAYSIA		PELANGI BEACH HOTEL, LANGKAWI	6.301	99.72	60	542			1.5		4												
9560	2439	2004	12	26		MALAYSIA		SUNGAI KUALA, MELAKA RIVER	6.201	99.718	60	535			4	1000	4			1	1								
9561	2439	2004	12	26		MALAYSIA		SOUTH OF KUALA TRIANG	6.356	99.715	60	545			3.3		4										1		
7130	2439	2004	12	26		NEW ZEALAND		OTAGO	-45.755	170.682	81	9110	18	24	.27		2	29											
7131	2439	2004	12	26		NEW ZEALAND		TARANAKI	-38.97	174.46	81	9263	20	12	.6		2	33											
7132	2439	2004	12	26		NEW ZEALAND		MANUKAU	-37.073	174.679	81	9247	21	54	.31		2	54											
7133	2439	2004	12	26		NEW ZEALAND		KAIPARA	-36.362	174.182	81	9190	19	48	.22		2	78											
7292	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.42	95.248	60	243			21.57		5												
7290	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.415	95.25	60	243			20.08		5												
7291	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.418	95.248	60	243			24.86		5												
7254	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.316	60	256			3.96		4												
7125	2439	2004	12	26		NEW ZEALAND		WHANGAREI	-35.973	174.46	81	9208	24	30	.26		2	37											
9362	2439	2004	12	26		SOUTH AFRICA		SIMON'S BAY	-34.19	18.44	70	9067	13	19	.43		2		R										
7224	2439	2004	12	26		INDONESIA	ACEH	SIGLI, ACEH, SUMATRA	5.385	95.966	60	230			4.24		4												
15819	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.433	95.236	60	245			26.1		5												
15867	2439	2004	12	26		INDONESIA	ACEH	ACEH, SUMATRA	5.569	95.341	60	257			6.1		5												
28742	2439	2004	12	26		ARGENTINA		SANTA TERESITA	-36.5333	-56.6666	71	15377	23	49	.14		2												
6928	2439	2004	12	26		KENYA		MALINDI	-3.233	40.083	60	6242					5			1	1								
19800	2439	2004	12	26		TANZANIA		DAR-ES-SALAAM FISHING HARBOR, FERRY	-6.81845	39.30085	60	6379			2.4		5				1				1				
7249	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.317	60	256			4.7		4												
7250	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.316	60	256			4.68		4												
7251	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.316	60	256			4.79		4												
7252	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.316	60	256			5.49		4												
26197	2439	2004	12	26		KENYA		SHAURI MAYO BEACH	-3.78623333	39.83356481	60	6277			.5		5												
26198	2439	2004	12	26		KENYA		GOSHI ESTUARY	-3.63796944	39.83356481	60	6275					5												
26199	2439	2004	12	26		KENYA		KILIFI BEACH	-3.62585	39.86690741	60	6271			.7	3	5												
26200	2439	2004	12	26		KENYA		NGOMENI PENINSULA	-3.01516111	40.18338426	60	6229			3	43	5												
26201	2439	2004	12	26		INDIA	TAMIL NADU	CHENNAI, CHERAIN NAGAR	13.17033333	80.31341667	60	2030			4	200	5										1		
26202	2439	2004	12	26		INDIA	TAMIL NADU	PONDICHERRY, CHINAPATTAM	12.00963889	79.85402778	60	2010			5	2000	5			51	2						1		
26203	2439	2004	12	26		INDIA	TAMIL NADU	CUDDALORE, TALENGUDA	11.76505556	79.79436111	60	2003			6	1000	5										1		
26204	2439	2004	12	26		INDIA	TAMIL NADU	CUDDALORE, DEVANAMKUPPAM	11.7385	79.78805556	60	2002			7	1000	5										1		
26205	2439	2004	12	26		INDIA	TAMIL NADU	CUDDALORE, KUDDUKULLAM	11.52536111	79.76305556	60	1994			9	500	5												1
26206	2439	2004	12	26		INDIA	TAMIL NADU	NAGAPATTINAM , BEACH	10.78208333	79.85161111	60	1951			12	3000	5										1		
7310	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.469	95.24	60	249			28.59		4												
7311	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.475	95.237	60	250			16.63		4												
7312	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.478	95.246	60	250			12.39		4												
7313	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.465	95.244	60	248			29.34		4												
6909	2439	2004	12	26		CANADA	BC	TOFINO, BRITISH COLUMBIA	49.153	-125.913	88	12937	32	1	.08		2												
6910	2439	2004	12	26		CANADA	BC	WINTER HARBOR, BRITISH COLUMBIA	50.513	-128.028	88	12723	31	46	.11		2												
6911	2439	2004	12	26		CANADA	NS	HALIFAX, NOVA SCOTIA	44.667	-63.583	75	14306	31	31	.22		2	45											
6918	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	CAR NICOBAR ISLAND, NICOBAR ISLANDS	9.167	92.783	60	734					1												
6919	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	GREAT NICOBAR IS., NICOBAR ISLANDS	7	93.833	60	467					1												
9091	2439	2004	12	26		THAILAND		KRABI	8.07	98.87	60	625	2	46	.84		2		F										
6906	2439	2004	12	26		CHILE	VALDIVIA	CORRAL	-39.8783	-73.4228	89	15813	24	50	.15		2												
6907	2439	2004	12	26		CHILE	CHILOE	PUNTA CORONA	-41.783	-73.88	89	15622			.03		2	20											
6908	2439	2004	12	26		CHILE	ANTARCTICA CHILENA	PUERTO WILLIAMS	-54.933	-67.633	89	14089			.15		2												
9488	2439	2004	12	26		INDIA	KERALA	KOCHI, KERALA	9.97	76.27	60	2285	4	42	.75		2		R										
9489	2439	2004	12	26		INDIA	GOA	MORMUGAO, GOA	15.42	73.8	60	2765	5	54	.79		2		R										
9490	2439	2004	12	26		INDIA	GUJARAT	OKHA, GUJARAT	22.5	69.1	60	3587	8	4	.23		2		R										
7128	2439	2004	12	26		NEW ZEALAND		NELSON	-41.2613	173.27278	81	9210	23	6	.64		2	45											
7314	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.461	95.245	60	248			23.51		5												
7315	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.459	95.246	60	248			27.28		5												
7316	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.452	95.242	60	247			30.4		4												
7317	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.452	95.243	60	247			15.77		4												
7318	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.45	95.243	60	247			20.07		4												
7121	2439	2004	12	26		NEW ZEALAND		GISBORNE	-38.6754	178.023	81	9564	18	6	.39		2	47											
7122	2439	2004	12	26		NEW ZEALAND		JACKSON BAY	-43.975	168.616	81	8904	18	18	.91		2	26											
7123	2439	2004	12	26		NEW ZEALAND		WAITEMATA	-36.811	175.007	81	9271	25	18	.08		2	55											
7124	2439	2004	12	26		NEW ZEALAND	WELLINGTON	WELLINGTON	-41.2846	174.7791	81	9334	24	18	.24		2	31											
7126	2439	2004	12	26		NEW ZEALAND		LYTTELTON	-43.6058	172.7222	81	9216	25	0	.48		2	54											
7127	2439	2004	12	26		NEW ZEALAND		PORT NAPIER	-39.4757	176.9201	81	9481	21	12	.61		2	34											
7129	2439	2004	12	26		NEW ZEALAND		TAURANGA	-37.725	176.157	81	9387	25	12	.1		2	70											
7269	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.306	60	256			6.43		4												
7270	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.551	95.307	60	256			5.87		4												
7271	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.55	95.308	60	256			6.78		4												
7272	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.559	95.284	60	257			12.19		4												
7273	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.311	60	256			6.21		4												
7274	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.542	95.285	60	256			5.04		4												
7275	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.541	95.287	60	255			6.87		4												
7262	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.554	95.319	60	256			5.01		4												
7263	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.551	95.304	60	256			7.04		4												
7264	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.551	95.304	60	256			6.26		4												
7228	2439	2004	12	26		INDONESIA	ACEH	KRUENG RAYA PORT, SUMATRA	5.588	95.525	60	255			6.71		5												
7229	2439	2004	12	26		INDONESIA	ACEH	SABANG, SUMATRA	5.826	95.347	60	285			3.02		4												
7230	2439	2004	12	26		INDONESIA	ACEH	SABANG, SUMATRA	5.882	95.324	60	291			3.15		4												
7231	2439	2004	12	26		INDONESIA	ACEH	SABANG, SUMATRA	5.839	95.299	60	287			6.2		5												
7232	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.556	95.284	60	257			12		4												
7265	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.552	95.303	60	256			6.11		4												
7266	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.553	95.304	60	256			6.76		4												
7267	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.55	95.307	60	256			6.58		4												
7268	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.551	95.307	60	256			6.59		4												
6840	2439	2004	12	26		PERU		CALLAO LA PUNTA	-12.069	-77.1668	89	18780	28	50	.34		2												
9485	2439	2004	12	26		INDIA	ANDHRA PRADESH	VISAKHAPATNAM, ANDHRA PRADESH	17.65	83.28	60	2103	2	36	1.46		2		R						1				
9486	2439	2004	12	26		INDIA	TAMIL NADU	CHENNAI (MADRAS), TAMIL NADU	13.1	80.32	60	2025	2	34	1.62		2		R										
7233	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.554	95.291	60	257			9		4												
7234	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.316	60	255			4.64		4												
7235	2439	2004	12	26		INDONESIA	ACEH	CENTER OF BANDA ACEH, SUMATRA	5.549	95.317	60	255			4.64		4												
7305	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.429	95.236	60	245			20.8		4												
7306	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.44	95.241	60	246			29.98		5												
7307	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.445	95.242	60	246			21.65		4												
7308	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.449	95.242	60	247			24.35		4												
7309	2439	2004	12	26		INDONESIA	ACEH	WEST COAST OF ACEH, SUMATRA	5.456	95.245	60	247			25.05		4												
26185	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.64208333	92.74861667	60	987			2.3		5												
26186	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.55525	92.73241667	60	979			3.03		5												
26187	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.52791667	92.72561667	60	976			3.98		5												
26188	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.49745	92.7062	60	974			6.11		5												
26189	2439	2004	12	26		INDIA	ANDAMAN AND NICOBAR	SOUTH ANDAMAN	11.49045	92.71111667	60	973			2.46		5												
6841	2439	2004	12	26		CHILE	IQUIQUE	IQUIQUE	-20.217	-70.156	89	17605	26	36	.12		2												
6842	2439	2004	12	26		USA TERRITORY	AS	PAGO PAGO, AMERICAN SAMOA	-14.2766	-170.689	81	10473			.01		2												
6844	2439	2004	12	26		VANUATU		PORT VILA, EFATE ISLAND	-17.7553	168.3077	82	8275			.08		2												
6845	2439	2004	12	26		USA	HI	HILO, HAWAII, HI	19.7303	-155.0553	80	11871	26	31	.09		2												
6847	2439	2004	12	26		MEXICO	COLIMA	MANZANILLO	19.05	-104.333	88	16694			.4		2												
6848	2439	2004	12	26		RUSSIA	KURIL ISLANDS	SEVERO-KURILSK, PARAMUSHIR ISLAND	50.68333	156.13	86	7675	36	31	.15		2												
6850	2439	2004	12	26		AUSTRALIA		HILLARYS HARBOUR	-31.82	115.73	60	4437	6	15	.54		2		R										
6851	2439	2004	12	26		AUSTRALIA		ESPERANCE	-33.870889	121.895361	60	4956	7	58	.8		2												
6852	2439	2004	12	26		AUSTRALIA		PORTLAND	-38.3434	141.6132	81	6597	9	49	.85		2												
6855	2439	2004	12	26		AUSTRALIA		ROSSLYN BAY	-23.161	150.79	81	6640			.25		2												
6857	2439	2004	12	26		NEW ZEALAND		LITTLE KAITERITERI	-41.048	173.027	81	9185			.6		2												
6858	2439	2004	12	26		NEW ZEALAND		CHARLESTON	-41.908	171.433	81	9074			.4		2												
6859	2439	2004	12	26		NEW ZEALAND		DOG ISLAND	-46.652	168.412	81	8965			.35		2												
6860	2439	2004	12	26		NEW ZEALAND		GREEN ISLAND	-45.9523	170.3867	81	9092			.4		2												
6861	2439	2004	12	26		NEW ZEALAND		TIMARU	-44.392	171.254	81	9119	18	6	1.05		2	43											
6862	2439	2004	12	26		NEW ZEALAND		KAIKOURA	-42.4129	173.7028	81	9269			.5		2												
6863	2439	2004	12	26		NEW ZEALAND		SUMNER HEAD	-43.57	172.773	81	9219			.5		2												
6864	2439	2004	12	26		NEW ZEALAND		KAINGAROA, CHATHAM ISLAND	-43.7315	-176.733	81	10058			.3		2												
6866	2439	2004	12	26		NEW ZEALAND		MOTURIKI ISLAND	-37.6304	176.186	81	9388			.16		2												
6868	2439	2004	12	26		NEW ZEALAND		WESTGATE, PORT TARANAKI	-39.067	174.033	81	9229			.5		2												
6869	2439	2004	12	26		NEW ZEALAND		CHATHAM ISLAND	-43.95	-176.567	81	10073			.18		2												
6877	2439	2004	12	26		NEW CALEDONIA		NOUMEA	-22.3	166.433333	82	8167			.05		2												
6878	2439	2004	12	26		TONGA		NUKUALOFA (NUKU'ALOFA)	-21.138	-175.1815	81	10036			.05		2												
6879	2439	2004	12	26		FIJI		SUVA, KING'S WHARF	-18.133	178.427	81	9342			.03		2												
6880	2439	2004	12	26		FRENCH POLYNESIA		NUKU HIVA ISLAND, MARQUESAS ISLANDS	-8.9148	-140.0958	81	13807			.03		2												
6881	2439	2004	12	26		USA	HI	KAHULUI, MAUI, HI	20.895	-156.477	80	11703	26	49	.15		2												
6882	2439	2004	12	26		USA	HI	KAWAIHAE, HAWAII, HI	20.0366	-155.829	80	11785	25	43	.05		2												
6883	2439	2004	12	26		USA	HI	HONOLULU, OAHU, HI	21.3067	-157.867	80	11553	26	47	.05		2												
6884	2439	2004	12	26		USA	AK	ADAK, SWEEPER COVE, AK	51.863	-176.632	87	9550			.11		2												
6885	2439	2004	12	26		USA	AK	UNALASKA, DUTCH HARBOR, AK	53.883	-166.533	87	10209			.07		2												
6886	2439	2004	12	26		USA	WA	NEAH BAY, WA	48.367	-124.612	88	13066	33	21	.07		2												
6887	2439	2004	12	26		USA	CA	CRESCENT CITY, CA	41.7456	-124.184	88	13583			.31		2												
6888	2439	2004	12	26		USA	CA	ARENA COVE, CA	38.914	-123.711	88	13817			.19		2	6											
6889	2439	2004	12	26		USA	CA	POINT REYES, CA	37.997	-122.975	88	13932			.2		2	33											
6890	2439	2004	12	26		USA	CA	SAN FRANCISCO, CA	37.807	-122.465	88	13980			.08		2	60											
6891	2439	2004	12	26		USA	CA	MONTEREY, CA	36.605	-121.888	88	14105			.1		2												
6892	2439	2004	12	26		USA	CA	PORT SAN LUIS, CA	35.17666	-120.755	88	14286	35	18	.27		2												
6893	2439	2004	12	26		USA	CA	SANTA MONICA, CA	34.008	-118.5	88	14527	34	24	.19		2												
6894	2439	2004	12	26		USA	CA	LOS ANGELES, CA	33.719	-118.272	88	14564			.13		2												
6895	2439	2004	12	26		USA	CA	LA JOLLA, CA	32.867	-117.257	88	14698	32	25	.06		2												
6896	2439	2004	12	26		MEXICO	BAJA CALIFORNIA PENINSULA	CABO SAN LUCAS	22.883	-109.9	88	15983	29	27	.12		2												
